137.6,169.8,109,31
137.8,169.6,108.8,31
119.4,150.8,93,27
119.6,150,93.2,27
122.8,153.4,91.6,27.4
123.4,153.4,91.4,27.6
123.6,153.8,91.6,27.6
131.6,163,101.6,30
131.8,164.2,102,29.8
132,163.4,102,29.6
135.8,167.4,105.4,30.4
125.2,154.2,92.8,28
120,150.2,93.4,27
106.4,133,87.6,24
