53.8,72,30.4,12
47.8,61.6,26.8,10.6
48.2,66.4,26.6,10.6
47.8,62,27,10.4
47.8,61.8,26.8,10.6
47.6,62.2,26.6,10.2
52.8,66.6,28.2,12
53.4,67.2,29.2,12
51.6,64.6,27,11
51.4,64.4,26.6,11
56.4,74.4,30.2,12
56.4,74.8,30.2,12
46.2,59.4,26.6,10
46.2,60.2,25.8,10
53.2,66,28.2,12
52.6,65.6,28,12
