24.6,48.2,18.6,5
24.6,47.8,18.6,5
23.6,46.6,17.4,5
44,96.4,31.8,10
44,96.4,30,10
43.6,95,31,9.8
43.8,94.4,31.6,9.6
44.6,95.8,31.8,10
43.8,96.6,32,10
50,104.8,37,11
23.2,42.8,17.6,5
21.6,42,15.4,4.8
44.4,95.6,32.4,10
45,96,32.8,10
43.4,94,32,9.6
43.2,94,31.8,9.8
44,95.4,30.4,10
