76,95.4,65,17
76,95.6,64.8,17
76.4,96,65.2,17
76.8,96,65.4,17
59.4,74,50.6,13
71,89.4,60,16
77.6,96.8,65.8,17
76.4,95,64.4,17
76,95.8,64.8,17
76.4,96.8,66.2,17
73.6,93.4,64,16.4
74.2,94.2,64.2,16.8
75.4,95.2,64.6,17
74.4,94.6,64.2,16.8
70.6,86.6,56.4,15.6
70.6,85.8,56.2,15.2
62.6,77,51.2,14.4
70,86.4,57,15.8
