46.8,56.2,31.2,10
46.8,56,31.4,10
46.4,56.2,31.4,10
48,56.2,32.2,10.8
51.4,62.4,31.4,11
50.8,63,31.6,11
51,62.6,31.4,11
47.4,57.4,30.4,10
49.4,62.4,31.6,11
49.6,61.6,31.6,11
52,59.8,34.6,11.4
44,53.4,28,10
51.6,62.6,33.8,11.2
51.8,62.2,33.8,11
52.2,62.6,34.2,11
51.6,62.2,33.8,11
43.8,53.8,27.8,10
44.6,54,28,10
44.2,53.8,27.8,10
49.2,57.6,31.6,11
49,57.8,31.8,11
45.6,57.2,29.6,10
45.2,57,29.6,10
45.2,56.6,29.2,10
45.4,57,29.2,10
51.2,61,31.8,11
