14.4,14.8,10.8,3
14.6,14.6,10.6,3
14,14.6,10.6,3
14.4,14.6,10.6,3
14.8,15,11,3
14.4,14.6,10.6,3
14.8,15,11,3
14.4,14.6,10.6,3
14.6,15,11,3
14.2,14.4,10.4,3
15,15,11,3
14.4,14.8,10.8,3
14.4,14.6,10.6,3
14.2,14.6,10.6,3
14.8,14.8,10.8,3
14.6,15,11,3
14.4,14.4,10.4,3
14.6,14.8,10.8,3
14.4,14.8,10.4,3
14.2,14.4,10.4,3
14.6,14.8,10.8,3
14.4,14.6,10.6,3
14.8,14.8,10.8,3
15,15,11,3
