62.8,74.2,53,14
62.8,74,53.2,14
63,74,53.2,14
62.6,74.4,53.2,14
54.2,60.4,28.4,12
54,60.8,28.2,12
58.6,71.2,54,13
58.2,70,51.2,13
58.2,69.8,51,13
58.2,70,50.6,13
52.2,59,28.6,12
56.4,68.4,50.8,12
56,68.8,51,12.2
50.8,57.2,26.2,11
50.6,57.4,26.2,11
51.2,58,26.8,11
50.2,57.4,26.2,11
56.2,71,58.8,12
56,71,58.8,12
56.2,71.2,58.8,12
56,71.2,59,12
