45.4,50.8,12.8,10
45.2,50.8,12.8,10
45.6,51,13,10
45.4,51,12.8,10
45,50.8,12.8,10
45,50.8,12.8,10
44.8,50.6,12.6,10
44.8,50.8,12.8,10
45,51,13,10
44.8,50.8,12.8,10
44.8,50.8,12.8,10
45.2,50.8,13,10
44.6,50.6,12.6,10
44.8,50.8,12.8,10
44.6,50.6,12.6,10
44.6,50.4,12.6,10
44.8,50.6,13,10
44.8,50.6,12.8,10
44.8,50.8,12.8,10
44.6,50.6,12.6,10
44.8,50.8,12.8,10
45,50.8,13,10
