131.2,103.2,15.2,30
133.6,101.4,15.4,30
134.8,105.2,15.8,30
126.4,98.2,14.6,29.2
134,102.6,15,30
133.8,102,14.8,30
123.6,95,17.8,28
124.8,96,18.8,28
124.4,95.8,18,28
127.4,95.6,16,28.6
127.4,95.8,16.4,28.6
127.8,98.4,19,29
127.4,98.4,18.8,28.8
135.8,106.6,16.6,30.2
132.6,99.8,15.4,30
