24.4,43.8,13,5
25.2,45.2,13.8,5.4
27.8,53.4,15.8,6
23.4,43.6,14,5
21.8,36.4,11.8,5
24.6,44.8,13.8,5
27.8,52.2,15.8,6
24.4,42.8,13.8,5
36.2,73.8,21.4,8
31.8,62,19.4,7
25.6,48.2,14.4,5.2
24.8,44,14,5
27.4,52.2,16,6
24.2,43.6,14,5
33.6,71,20.2,7
41.4,82.2,25.2,9
