59.8,20.6,9.4,13.4
60.2,21,10,13
59.8,21,10.2,13
46.4,19.4,9.4,10
46.4,19.4,9.4,10
46.2,19.2,9.4,10
55,19.8,9.2,12
55,19.8,9.4,12
66.8,20.6,9.6,15
67.4,20.6,9.8,14.8
46.2,20,9.2,10
46,19.8,9.4,10
