149.4,160.4,135.4,33.6
149.4,160.2,134.8,34
129.4,144.4,123.6,29
129.8,144.6,124,29
130,145,124.2,29
129.6,145,124,29
145.4,160.8,133,33
204,223,197.6,46
204,223.4,197.2,46
204.2,223.8,197.4,46
203.8,223.4,197.6,45.8
158.2,170,143.4,35.8
158,169.8,143.4,35.4
114.2,127.6,108.2,25.6
116.4,129.6,110.2,26
114.8,128.4,108.6,26
137,149.2,125.2,30.8
136,148,124.2,30.4
135.6,148,124,30.2
144.4,159.8,131,32.8
143.6,159.4,130.2,32
